Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
258;8.65E4;0.00E0;2.33E-6;5.00E-5;0.00E0;0.00E0;4;0;2842.88502256046;-11106.6642844229;0;978.192428406762;196;130.588203166412
266;7.34E4;0.00E0;7.81E-7;5.00E-5;0.00E0;0.00E0;4;0;3793.76549961585;-12568.6576741346;0;1171.0960291356;196;92.5508555118786
271;4.61E4;0.00E0;3.24E-6;5.00E-5;0.00E0;0.00E0;4;0;1863.7671774242;-10968.3411409387;0;723.834018072405;199;93.9875380600506
278;4.49E4;0.00E0;2.38E-6;5.00E-5;0.00E0;0.00E0;4;0;207.847482350499;-6535.44862428522;0;194.440070284544;53;103.258752280235
281;5.37E4;0.00E0;1.66E-6;5.00E-5;0.00E0;0.00E0;4;0;3219.98877607929;-9515.28598756364;0;109.751452790093;160;218.91956412198
284;4.33E4;0.00E0;2.28E-6;5.00E-5;0.00E0;0.00E0;4;0;2858.2952886541;-11392.8535489477;0;729.306244708366;196;87.6444719042776
291;1.40E5;0.00E0;4.55E-6;5.00E-5;0.00E0;0.00E0;4;0;958.818110108672;-988.751983940558;0;819.873171989969;8;76.1731759615604
303;5.90E4;0.00E0;2.17E-6;5.00E-5;0.00E0;0.00E0;4;0;397.969043154171;-2785.89074028798;0;184.830956845829;22;142.58507714303
309;6.19E4;0.00E0;1.11E-6;5.00E-5;0.00E0;0.00E0;4;0;1236.45010658459;-6552.51332197602;0;456.457233329613;48;60.6076040269601
312;2.31E4;0.00E0;1.88E-6;5.00E-5;0.00E0;0.00E0;4;0;111.494222822279;-466.943224488805;0;112.51601116529;5;91.8093858212267
316;5.13E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;1284.23461702003;-13080.4753562397;0;923.660473372919;103;82.0814736494451
325;4.49E4;0.00E0;2.12E-6;5.00E-5;0.00E0;0.00E0;4;0;4163.68168480205;-6999.90191439495;0;220.445199101059;152;90.9915097730434
326;6.03E4;0.00E0;2.13E-6;5.00E-5;0.00E0;0.00E0;4;0;1087.90913993014;-4693.08736603346;0;172.56592553355;36;156.249675441382
